"idcommande","noLigne","quantite","idProduit"
"1324","3","3","54"
"1325","3","3","102"
"1326","1","4","2956"
"1327","2","3","0"
"1328","1","1","8"
"1329","2","2","8"
"1330","2","1","8"
"1331","1","2","0"
"1332","3","1","0"
"1333","2","2","0"
"1334","1","4","1218"
"1335","3","3","0"
"1336","1","2","2147483647"
"1337","3","1","212"
"1338","2","2","0"
"1339","3","1","4"
"1340","1","2","0"
"1341","2","1","0"
"1342","1","4","57"
"1343","3","3","7"
"1344","2","2","7244"
"1345","2","2","6"
"1346","1","1","0"
"1347","2","3","0"
"1348","3","2","0"
"1349","1","3","0"
"1350","2","4","0"
"1351","3","2","0"
"1352","1","2","3"
"1353","3","3","775"
"1354","1","1","0"
"1355","2","4","5"
"1356","3","3","75414"
"1357","1","1","63"
"1358","2","3","0"
"1359","3","3","0"
"1360","2","4","0"
"1361","2","1","0"
"1362","1","2","51"
"1363","3","1","0"
"1364","1","2","1"
"1365","2","3","510"
"1366","3","1","2"
"1367","2","1","0"
"1368","3","3","2147483647"
"1369","3","3","0"
"1370","2","3","2741126"
"1371","3","2","3"
"1372","3","4","0"
"1373","1","1","3312"
"1374","2","4","76"
"1375","3","1","3943"
"1376","2","1","0"
"1377","3","3","0"
"1378","2","4","0"
"1379","2","3","82"
"1380","3","3","97535"
"1381","1","2","0"
"1382","3","3","0"
"1383","1","1","0"
"1384","2","1","2147483647"
"1385","3","2","0"
"1386","3","4","12"
"1387","2","1","4"
"1388","1","1","2"
"1389","3","2","68"
"1390","1","3","218"
"1391","3","3","85"
"1392","3","2","6"
"1393","2","1","0"
"1394","1","3","93"
"1395","2","2","1"
"1396","1","2","65615"
"1397","2","1","7549676"
"1398","3","3","35"
"1399","2","4","1"
"1400","1","4","0"
"1401","3","2","0"
"1402","2","2","0"
"1403","1","4","2477"
"1404","2","1","0"
"1405","1","2","60"
"1406","3","1","7"
"1407","1","2","705"
"1408","1","4","0"
"1409","3","1","2"
"1410","2","2","66"
"1411","2","3","0"
"1412","2","1","57"
"1413","1","4","2"
"1414","2","1","0"
"1415","2","1","89040207"
"1416","3","1","851527"
"1417","3","2","568447"
"1418","2","2","2"
"1419","2","4","0"
"1420","2","4","0"
"1421","3","2","100"
"1422","1","4","571057"
"1423","2","2","850"
"1424","1","1","0"
"1425","3","3","0"
"1426","1","1","4"
"1427","1","1","59"
"1428","3","3","4699"
"1429","3","3","0"
"1430","1","3","0"
"1431","2","4","0"
"1432","1","3","0"
"1433","2","3","0"
"1434","1","4","0"
"1435","2","4","5"
"1436","3","2","0"
"1437","1","2","3196"
"1438","3","4","9"
"1439","1","2","0"
"1440","2","2","0"
"1441","3","2","87"
"1442","2","3","70119011"
"1443","3","2","84141"
"1444","1","4","0"
"1445","1","1","0"
"1446","3","4","0"
"1447","2","2","693"
"1448","2","2","0"
"1449","1","1","69"
"1450","3","4","0"
"1451","2","1","0"
"1452","3","1","53"
"1453","2","2","0"
"1454","2","4","90"
"1455","2","4","185"
"1456","3","3","0"
"1457","1","3","0"
"1458","2","2","0"
"1459","1","3","0"
"1460","3","3","0"
"1461","3","4","8"
"1462","1","2","4"
"1463","3","2","9919"
"1464","3","4","0"
"1465","1","3","0"
"1466","3","3","0"
"1467","1","1","0"
"1468","2","1","7833"
"1469","2","4","0"
"1470","2","3","81823"
"1471","1","1","3943"
"1472","3","2","4"
"1473","1","2","5"
"1474","2","4","1"
"1475","2","1","9"
"1476","1","2","48718000"
"1477","3","3","780"
"1478","3","4","257862"
"1479","1","3","5"
"1480","1","2","0"
"1481","2","2","5"
"1482","3","3","54"
"1483","1","1","0"
"1484","1","4","3410"
"1485","3","3","0"
"1486","2","3","6"
"1487","3","4","0"
"1488","1","4","56240"
"1489","3","3","0"
"1490","3","4","3362"
"1491","2","4","1"
"1492","3","2","0"
"1493","1","4","7"
"1494","2","2","6"
"1495","1","2","89040207"
"1496","1","3","0"
"1497","2","2","832715"
"1498","2","3","971"
"1499","3","2","12"
"1500","2","2","0"
"1501","2","2","0"
"1502","2","2","802"
"1503","3","3","0"
"1504","1","1","4699"
"1505","2","1","90"
"1506","1","2","8"
"1507","2","2","24"
"1508","1","2","59"
"1509","3","3","703138867"
"1510","2","4","0"
"1511","1","1","628587015"
"1512","1","3","0"
"1513","2","2","234"
"1514","3","2","42381"
"1515","2","2","0"
"1516","1","1","0"
"1517","3","2","0"
"1518","1","3","184"
"1519","3","3","85"
"1520","3","1","9"
"1521","1","1","27"
"1522","3","2","2147483647"
"1523","1","1","41434099"
"1524","1","4","0"
"1525","1","3","4804405"
"1526","1","2","0"
"1527","3","1","0"
"1528","2","1","8"
"1529","3","4","670000"
"1530","1","3","0"
"1531","3","3","1"
"1532","1","2","0"
"1533","1","2","4"
"1534","3","1","0"
"1535","1","4","8"
"1536","3","3","57"
"1537","3","1","52014"
"1538","2","4","5"
"1539","1","4","75"
"1540","1","3","7"
"1541","3","3","3"
"1542","2","2","50"
"1543","3","3","0"
"1544","3","4","56844"
"1545","1","3","2823"
"1546","1","3","0"
"1547","2","2","1"
"1548","1","3","1218"
"1549","1","1","642"
"1550","3","2","0"
"1551","2","4","56240"
"1552","3","4","4"
"1553","1","2","3"
"1554","1","4","2147483647"
"1555","3","1","87366"
"1556","1","1","9684691"
"1557","2","1","57"
"1558","1","1","57"
"1559","3","1","7"
"1560","1","4","2"
"1561","2","4","6"
"1562","3","3","5"
"1563","1","3","1"
"1564","2","3","50"
"1565","3","4","0"
"1566","2","1","16332"
"1567","1","4","7"
"1568","2","4","8"
"1569","2","3","0"
"1570","3","4","0"
"1571","1","4","0"
"1572","2","1","5"
"1573","2","2","1"
"1574","1","1","2147483647"
"1575","3","3","0"
"1576","2","1","0"
"1577","1","2","91"
"1578","3","1","3"
"1579","1","4","66191901"
"1580","3","1","0"
"1581","2","2","0"
"1582","3","3","0"
"1583","1","2","5483"
"1584","1","4","703138867"
"1585","3","1","2413"
"1586","3","2","2147483647"
"1587","2","2","5578"
"1588","1","1","395813"
"1589","1","3","2"
"1590","3","3","0"
"1591","2","4","7"
"1592","3","2","0"
"1593","1","1","2147483647"
"1594","2","4","0"
"1595","3","3","5678"
"1596","1","1","234"
"1597","2","1","628"
"1598","2","2","95"
"1599","1","2","4"
"1600","3","4","7"
"1601","3","2","6"
"1602","3","3","366"
"1603","2","2","46"
"1604","1","3","12"
"1605","1","3","20"
"1606","3","2","1"
"1607","1","4","0"
"1608","3","1","8"
"1609","3","4","0"
"1610","1","3","0"
"1611","2","4","0"
"1612","3","1","45"
"1613","1","4","0"
"1614","2","4","271"
"1615","1","4","4699"
"1616","3","4","0"
"1617","1","3","0"
"1618","3","3","795"
"1619","3","1","2007"
"1620","2","1","96"
"1621","2","1","4"
"1622","3","4","148"
"1623","1","1","9634"
"1624","2","4","0"
"1625","3","2","2"
"1626","3","3","0"
"1627","2","4","5"
"1628","1","1","2"
"1629","3","3","102"
"1630","2","1","614"
"1631","3","1","583"
"1632","1","3","0"
"1633","1","2","38"
"1634","2","1","38524"
"1635","2","3","8"
"1636","3","1","4"
"1637","1","1","0"
"1638","3","2","8"
"1639","2","4","670000"
"1640","3","3","0"
"1641","1","4","2147483647"
"1642","2","4","43"
"1643","3","2","0"
"1644","1","3","2147483647"
"1645","2","4","0"
"1646","1","3","3245"
"1647","3","2","0"
"1648","2","4","0"
"1649","3","2","0"
"1650","1","2","0"
"1651","2","2","66"
"1652","3","3","2147483647"
"1653","2","2","29"
"1654","3","4","700000000"
"1655","3","1","2"
"1656","2","2","0"
"1657","1","2","0"
"1658","1","4","0"
"1659","3","4","0"
"1660","2","2","0"
"1661","1","2","0"
"1662","3","2","0"
"1663","2","1","40"
"1664","1","3","6198"
"1665","3","4","5"
"1666","1","2","0"
"1667","2","2","0"
"1668","3","1","641061"
"1669","1","4","9"
"1670","2","4","54"
"1671","3","3","0"
"1672","2","4","7"
"1673","2","2","8"
"1674","2","1","0"
"1675","1","2","9"
"1676","3","2","0"
"1677","1","3","171"
"1678","1","1","0"
"1679","1","1","0"
"1680","2","1","8"
"1681","3","1","0"
"1682","2","3","7"
"1683","2","1","365"
"1684","1","1","3"
"1685","3","2","0"
"1686","2","1","0"
"1687","1","1","8"
"1688","2","3","0"
"1689","2","4","0"
"1690","3","3","0"
"1691","1","1","0"
"1692","3","3","0"
"1693","2","1","0"
"1694","1","1","0"
"1695","3","4","2147483647"
"1696","2","4","184"
"1697","1","3","2147483647"
"1698","3","3","3362"
"1699","1","1","0"
"1700","2","4","0"
"1701","2","3","875"
"1702","2","1","443"
"1703","3","1","0"
"1704","2","4","0"
"1705","2","1","0"
"1706","2","3","0"
"1707","1","3","0"
"1708","1","3","24"
"1709","3","2","0"
"1710","3","1","0"
"1711","1","2","128"
"1712","3","2","0"
"1713","2","2","93"
"1714","3","2","0"
"1715","2","1","2147483647"
"1716","1","3","0"
"1717","3","1","2147483647"
"1718","3","2","21284"
"1719","2","3","2147483647"
"1720","3","4","7000"
"1721","3","3","0"
"1722","2","3","16"
"1723","1","1","90"
"1724","2","3","7"
"1725","3","3","0"
"1726","1","2","8"
"1727","2","1","9"
"1728","3","1","0"
"1729","2","4","0"
"1730","1","4","383297509"
"1731","3","1","0"
"1732","3","4","0"
"1733","1","2","0"
"1734","2","2","904099930"
"1735","3","4","0"
"1736","2","2","0"
"1737","1","3","5"
"1738","1","1","86"
"1739","1","4","0"
"1740","2","1","0"
"1741","3","2","3"
"1742","3","4","1"
"1743","2","2","0"
"1744","3","4","50"
"1745","2","4","1"
"1746","3","2","82"
"1747","1","4","4804405"
"1748","2","3","87"
"1749","1","4","85"
"1750","3","2","628587015"
"1751","2","1","6"
"1752","3","2","57848"
"1753","1","2","1"
"1754","3","2","5"
"1755","2","3","0"
"1756","2","2","0"
"1757","1","4","1"
"1758","2","2","0"
"1759","1","2","9"
"1760","3","2","0"
"1761","2","3","0"
"1762","1","2","87"
"1763","3","2","5"
"1764","2","2","7"
"1765","3","3","40000"
"1766","2","1","9482"
"1767","2","2","549"
"1768","3","3","6"
"1769","1","2","0"
"1770","3","2","51"
"1771","2","2","0"
"1772","1","4","0"
"1773","1","3","657263"
"1774","3","3","0"
"1775","2","1","2147483647"
"1776","2","1","0"
"1777","2","1","6"
"1778","3","3","0"
"1779","1","4","0"
"1780","2","1","37"
"1781","1","1","0"
"1782","3","4","6166"
"1783","2","3","0"
"1784","3","2","2147483647"
"1785","2","4","0"
"1786","3","4","85390919"
"1787","1","3","749"
"1788","3","4","0"
"1789","1","4","512"
"1790","2","3","670"
"1791","1","2","5"
"1792","1","4","0"
"1793","2","4","0"
"1794","1","3","2"
"1795","1","3","5283"
"1796","2","1","0"
"1797","3","3","5"
"1798","3","3","0"
"1799","2","4","9"
"1800","1","4","43553366"
"1801","1","3","0"
"1802","3","2","9646808"
"1803","1","1","0"
"1804","3","3","3362"
"1805","1","1","0"
"1806","3","2","0"
"1807","2","1","875"
"1808","1","3","1"
"1809","2","2","0"
"1810","3","2","0"
"1811","2","3","0"
"1812","3","3","0"
"1813","1","3","9"
"1814","2","3","0"
"1815","3","3","0"
"1816","1","4","0"
"1817","3","2","0"
"1818","2","4","128"
"1819","1","4","0"
"1820","3","4","21284"
"1821","2","1","0"
"1822","1","3","0"
"1823","3","2","34"
"1824","3","3","6"
"1825","2","2","0"
"1826","1","2","0"
"1827","3","1","522"
"1828","3","2","2147483647"
"1829","1","2","40"
"1830","1","1","0"
"1831","3","3","5"
"1832","3","1","6"
"1833","2","3","26598762"
"1834","3","3","8"
"1835","1","1","0"
"1836","1","2","0"
"1837","2","1","85699332"
"1838","3","2","688395"
"1839","2","1","32"
"1840","1","3","0"
"1841","3","4","2147483647"
"1842","1","4","7000"
"1843","2","1","7"
"1844","3","1","0"
"1845","1","1","31"
"1846","2","2","641061"
"1847","3","3","0"
"1848","1","4","0"
"1849","1","2","583"
"1850","3","2","41434099"
"1851","2","4","203234"
"1852","1","3","56"
"1853","3","1","0"
"1854","3","4","0"
"1855","2","4","0"
"1856","3","4","0"
"1857","2","1","947242"
"1858","1","2","102"
"1859","3","1","0"
"1860","2","2","4"
"1861","1","3","2"
"1862","3","2","4"
"1863","1","3","62771"
"1864","2","4","0"
"1865","3","2","57848"
"1866","1","1","9"
"1867","2","1","583"
"1868","1","1","1"
"1869","3","1","471"
"1870","2","3","50"
"1871","1","2","0"
"1872","3","3","366"
"1873","2","2","50"
"1874","1","4","1"
"1875","3","3","2147483647"
"1876","1","2","3196"
"1877","2","1","600000"
"1878","1","4","9"
"1879","3","2","0"
"1880","2","2","5"
"1881","2","1","0"
"1882","3","1","0"
"1883","3","1","9"
"1884","1","3","3491950"
"1885","2","4","9"
"1886","2","4","0"
"1887","1","4","0"
"1888","2","2","3"
"1889","3","3","7"
"1890","3","4","7"
"1891","2","1","184"
"1892","3","2","38063"
"1893","1","4","71"
"1894","1","2","45"
"1895","3","4","2147483647"
"1896","2","4","5314"
"1897","3","2","56"
"1898","2","4","0"
"1899","1","3","32"
"1900","2","3","9885"
"1901","1","3","7"
"1902","3","4","8934"
"1903","1","4","1"
"1904","2","4","703138867"
"1905","3","2","0"
"1906","3","2","0"
"1907","2","4","1644"
"1908","1","4","50"
"1909","2","3","0"
"1910","3","3","83733"
"1911","2","2","0"
"1912","1","3","0"
"1913","3","1","2"
"1914","2","1","0"
"1915","3","4","5"
"1916","2","4","4"
"1917","3","4","63"
"1918","1","4","51"
"1919","1","3","3"
"1920","3","3","7"
"1921","2","4","0"
"1922","2","3","4"
"1923","1","3","0"
"1924","1","1","0"
"1925","2","4","989602"
"1926","1","4","0"
"1927","2","4","7"
"1928","3","1","6"
"1929","3","2","0"
"1930","1","4","0"
"1931","2","4","2147483647"
"1932","1","3","0"
"1933","1","3","0"
"1934","2","1","0"
"1935","3","4","0"
"1936","1","1","5"
"1937","3","2","0"
"1938","2","1","0"
"1939","3","1","0"
"1940","1","4","8"
"1941","2","3","0"
"1942","1","4","0"
"1943","3","3","0"
"1944","2","3","1110899"
"1945","3","4","66"
"1946","2","3","5"
"1947","1","2","2147483647"
"1948","3","2","0"
"1949","2","1","0"
"1950","1","3","554"
"1951","2","3","5"
"1952","3","1","0"
"1953","1","2","6"
"1954","2","2","0"
"1955","1","2","9"
"1956","3","4","0"
"1957","3","4","2"
"1958","2","2","0"
"1959","3","4","0"
"1960","1","2","0"
"1961","1","4","471"
"1962","3","2","35"
"1963","2","1","0"
"1964","1","2","610"
"1965","3","4","0"
"1966","2","1","5"
"1967","2","2","53"
"1968","1","1","2"
"1969","1","4","73"
"1970","2","4","491"
"1971","1","4","4"
"1972","1","2","0"
"1973","2","1","0"
"1974","3","3","0"
"1975","3","2","0"
"1976","1","4","3"
"1977","1","2","0"
"1978","2","3","3"
"1979","3","4","0"
"1980","2","1","4"
"1981","2","1","840"
"1982","3","1","0"
"1983","2","3","73"
"1984","1","1","5"
"1985","3","4","0"
"1986","3","2","0"
"1987","2","3","66"
"1988","3","1","42"
"1989","1","4","1"
"1990","3","3","2147483647"
"1991","2","2","0"
"1992","1","3","0"
"1993","2","1","0"
"1994","2","1","0"
"1995","3","1","0"
"1996","2","3","0"
"1997","3","2","31"
"1998","1","1","0"
"1999","2","3","790"
"2000","1","2","51107150"
"2001","3","4","66"
"2002","1","1","2147483647"
"2003","3","1","0"
"2004","1","2","7"
"2005","3","1","69568"
"2006","1","3","6"
"2007","3","2","0"
"2008","3","4","5"
"2009","1","3","7"
"2010","2","3","5"
"2011","1","1","8"
"2012","1","1","16332"
"2013","2","4","0"
"2014","3","2","7833"
"2015","3","4","775"
"2016","2","3","395813"
"2017","1","2","18"
"2018","1","3","7"
"2019","3","3","3"
"2020","2","4","20"
"2021","3","2","16"
"2022","1","1","840"
"2023","2","1","0"
"2024","3","3","0"
"2025","1","4","0"
"2026","3","2","0"
"2027","2","4","0"
"2028","2","2","0"
"2029","1","1","7"
"2030","2","1","8"
"2031","1","4","2147483647"
"2032","3","1","0"
"2033","2","3","0"
"2034","1","4","8"
"2035","3","2","2147483647"
"2036","2","4","440"
"2037","1","2","71"
"2038","3","4","71"
"2039","2","3","148"
"2040","2","2","2147483647"
"2041","3","4","670"
"2042","1","2","85390919"
"2043","3","1","71"
"2044","2","1","75"
"2045","1","3","5330"
"2046","2","1","1"
"2047","3","4","218"
"2048","1","3","6"
"2049","1","4","63"
"2050","3","1","770"
"2051","1","4","0"
"2052","2","3","7"
"2053","2","1","0"
"2054","3","1","0"
"2055","3","2","45"
"2056","3","2","96"
"2057","2","4","27"
"2058","1","3","0"
"2059","2","3","16"
"2060","1","4","9082"
"2061","3","1","0"
"2062","3","2","522"
"2063","2","1","64"
"2064","1","1","62"
"2065","3","1","69568"
"2066","2","4","899645"
"2067","3","1","7"
"2068","1","1","0"
"2069","3","4","0"
"2070","2","2","44"
"2071","1","3","43"
"2072","3","4","0"
"2073","1","1","0"
"2074","1","1","8"
"2075","2","3","58"
"2076","3","3","0"
"2077","2","4","0"
"2078","1","3","40"
"2079","2","4","0"
"2080","3","1","56240"
"2081","3","3","480000"
"2082","2","2","9634"
"2083","1","2","1"
"2084","3","1","9064992"
"2085","3","1","43543"
"2086","1","3","0"
"2087","3","2","0"
"2088","2","3","0"
"2089","2","2","31"
"2090","3","4","0"
"2091","1","2","0"
"2092","2","2","2"
"2093","2","4","4"
"2094","3","3","7"
"2095","2","4","50"
"2096","3","1","0"
"2097","3","1","5101762"
"2098","2","1","9"
"2099","1","2","10"
"2100","3","3","0"
"2101","2","3","2147483647"
"2102","1","1","44"
"2103","2","4","0"
"2104","3","4","30"
"2105","1","2","0"
"2106","1","1","0"
"2107","2","2","2147483647"
"2108","3","2","62771"
"2109","2","2","5842"
"2110","3","3","0"
"2111","2","3","5"
"2112","2","4","57"
"2113","1","4","9646808"
"2114","3","4","12"
"2115","2","3","76"
"2116","1","3","0"
"2117","3","2","0"
"2118","1","3","51"
"2119","2","3","1"
"2120","1","1","7"
"2121","3","3","9"
"2122","3","2","8"
"2123","1","3","2147483647"
"2124","2","2","184"
"2125","2","4","0"
"2126","3","2","3491950"
"2127","1","2","169"
"2128","1","1","9"
"2129","3","4","3"
"2130","3","3","7"
"2131","1","2","0"
"2132","3","3","0"
"2133","3","1","3"
"2134","2","3","53"
"2135","1","1","234"
"2136","2","4","38"
"2137","2","1","0"
"2138","2","2","2"
"2139","3","3","19"
"2140","2","3","0"
"2141","1","3","0"
"2142","1","4","0"
"2143","2","1","0"
"2144","2","2","7"
"2145","1","3","66"
"2146","3","3","83"
"2147","3","4","339800"
"2148","2","3","0"
"2149","3","4","2"
"2150","2","2","38949520"
"2151","1","4","0"
"2152","3","3","4"
"2153","2","2","18"
"2154","3","2","77"
"2155","2","4","0"
"2156","1","3","5"
"2157","2","3","0"
"2158","1","4","507"
"2159","3","4","41434099"
"2160","2","3","0"
"2161","3","4","2147483647"
"2162","1","3","7"
